requirement_id,standard,paragraph_id,page,report_section,official_section_heading,nearest_pdf_heading,clean_requirement_text,source_paragraph_text,clause_path,obligation_type,mandatory,evidence_tags,banking_relevance,paragraph_quality_score,requirement_quality_score
IFRS_S2_36_C06,IFRS S2,36,18,Metrics and Targets,Metrics and targets,Climate-related targets,"For each greenhouse gas emissions target disclosed in accordance with paragraphs 33–35, an entity shall disclose — (e) the entity’s planned use of carbon credits to offset greenhouse gas emissions to achieve any net greenhouse gas emissions target. In explaining its planned use of carbon credits the entity shall disclose information including, and with reference to paragraphs B70–B71: — (i) the extent to which, and how, achieving any net greenhouse gas emissions target relies on the use of carbon credits","For each greenhouse gas emissions target disclosed in accordance with paragraphs 33–35, an entity shall disclose: (a) which greenhouse gases are covered by the target. (b) whether Scope 1, Scope 2 or Scope 3 greenhouse gas emissions are covered by the target. (c) whether the target is a gross greenhouse gas emissions target or net greenhouse gas emissions target. If the entity discloses a net greenhouse gas emissions target, the entity is also required to separately disclose its associated gross greenhouse gas emissions target (see paragraphs B68–B69). (d) whether the target was derived using a sectoral decarbonisation approach. (e) the entity’s planned use of carbon credits to offset greenhouse gas emissions to achieve any net greenhouse gas emissions target. In explaining its planned use of carbon credits the entity shall disclose information including, and with reference to paragraphs B70–B71: (i) the extent to which, and how, achieving any net greenhouse gas emissions target relies on the use of carbon credits; (ii) which third-party scheme(s) will verify or certify the carbon credits; (iii) the type of carbon credit, including whether the underlying offset will be nature-based or based on technological carbon removals, and whether the underlying offset is achieved through carbon reduction or removal; and (iv) any other factors necessary for users of general purpose financial reports to understand the credibility and integrity of the carbon credits the entity plans to use (for example, assumptions regarding the permanence of the carbon offset).",(e)>(i),mandatory,True,"[""metrics"", ""targets"", ""ghg_emissions"", ""carbon_credits""]",medium,1.0,1.0
IFRS_S2_36_C07,IFRS S2,36,18,Metrics and Targets,Metrics and targets,Climate-related targets,"For each greenhouse gas emissions target disclosed in accordance with paragraphs 33–35, an entity shall disclose — (e) the entity’s planned use of carbon credits to offset greenhouse gas emissions to achieve any net greenhouse gas emissions target. In explaining its planned use of carbon credits the entity shall disclose information including, and with reference to paragraphs B70–B71: — (ii) which third-party scheme(s) will verify or certify the carbon credits","For each greenhouse gas emissions target disclosed in accordance with paragraphs 33–35, an entity shall disclose: (a) which greenhouse gases are covered by the target. (b) whether Scope 1, Scope 2 or Scope 3 greenhouse gas emissions are covered by the target. (c) whether the target is a gross greenhouse gas emissions target or net greenhouse gas emissions target. If the entity discloses a net greenhouse gas emissions target, the entity is also required to separately disclose its associated gross greenhouse gas emissions target (see paragraphs B68–B69). (d) whether the target was derived using a sectoral decarbonisation approach. (e) the entity’s planned use of carbon credits to offset greenhouse gas emissions to achieve any net greenhouse gas emissions target. In explaining its planned use of carbon credits the entity shall disclose information including, and with reference to paragraphs B70–B71: (i) the extent to which, and how, achieving any net greenhouse gas emissions target relies on the use of carbon credits; (ii) which third-party scheme(s) will verify or certify the carbon credits; (iii) the type of carbon credit, including whether the underlying offset will be nature-based or based on technological carbon removals, and whether the underlying offset is achieved through carbon reduction or removal; and (iv) any other factors necessary for users of general purpose financial reports to understand the credibility and integrity of the carbon credits the entity plans to use (for example, assumptions regarding the permanence of the carbon offset).",(e)>(ii),mandatory,True,"[""metrics"", ""targets"", ""ghg_emissions"", ""carbon_credits""]",medium,1.0,1.0
IFRS_S2_36_C08,IFRS S2,36,18,Metrics and Targets,Metrics and targets,Climate-related targets,"For each greenhouse gas emissions target disclosed in accordance with paragraphs 33–35, an entity shall disclose — (e) the entity’s planned use of carbon credits to offset greenhouse gas emissions to achieve any net greenhouse gas emissions target. In explaining its planned use of carbon credits the entity shall disclose information including, and with reference to paragraphs B70–B71: — (iii) the type of carbon credit, including whether the underlying offset will be nature-based or based on technological carbon removals, and whether the underlying offset is achieved through carbon reduction or removal","For each greenhouse gas emissions target disclosed in accordance with paragraphs 33–35, an entity shall disclose: (a) which greenhouse gases are covered by the target. (b) whether Scope 1, Scope 2 or Scope 3 greenhouse gas emissions are covered by the target. (c) whether the target is a gross greenhouse gas emissions target or net greenhouse gas emissions target. If the entity discloses a net greenhouse gas emissions target, the entity is also required to separately disclose its associated gross greenhouse gas emissions target (see paragraphs B68–B69). (d) whether the target was derived using a sectoral decarbonisation approach. (e) the entity’s planned use of carbon credits to offset greenhouse gas emissions to achieve any net greenhouse gas emissions target. In explaining its planned use of carbon credits the entity shall disclose information including, and with reference to paragraphs B70–B71: (i) the extent to which, and how, achieving any net greenhouse gas emissions target relies on the use of carbon credits; (ii) which third-party scheme(s) will verify or certify the carbon credits; (iii) the type of carbon credit, including whether the underlying offset will be nature-based or based on technological carbon removals, and whether the underlying offset is achieved through carbon reduction or removal; and (iv) any other factors necessary for users of general purpose financial reports to understand the credibility and integrity of the carbon credits the entity plans to use (for example, assumptions regarding the permanence of the carbon offset).",(e)>(iii),mandatory,True,"[""metrics"", ""targets"", ""ghg_emissions"", ""carbon_credits""]",medium,1.0,1.0
IFRS_S2_36_C09,IFRS S2,36,18,Metrics and Targets,Metrics and targets,Climate-related targets,"For each greenhouse gas emissions target disclosed in accordance with paragraphs 33–35, an entity shall disclose — (e) the entity’s planned use of carbon credits to offset greenhouse gas emissions to achieve any net greenhouse gas emissions target. In explaining its planned use of carbon credits the entity shall disclose information including, and with reference to paragraphs B70–B71: — (iv) any other factors necessary for users of general purpose financial reports to understand the credibility and integrity of the carbon credits the entity plans to use (for example, assumptions regarding the permanence of the carbon offset).","For each greenhouse gas emissions target disclosed in accordance with paragraphs 33–35, an entity shall disclose: (a) which greenhouse gases are covered by the target. (b) whether Scope 1, Scope 2 or Scope 3 greenhouse gas emissions are covered by the target. (c) whether the target is a gross greenhouse gas emissions target or net greenhouse gas emissions target. If the entity discloses a net greenhouse gas emissions target, the entity is also required to separately disclose its associated gross greenhouse gas emissions target (see paragraphs B68–B69). (d) whether the target was derived using a sectoral decarbonisation approach. (e) the entity’s planned use of carbon credits to offset greenhouse gas emissions to achieve any net greenhouse gas emissions target. In explaining its planned use of carbon credits the entity shall disclose information including, and with reference to paragraphs B70–B71: (i) the extent to which, and how, achieving any net greenhouse gas emissions target relies on the use of carbon credits; (ii) which third-party scheme(s) will verify or certify the carbon credits; (iii) the type of carbon credit, including whether the underlying offset will be nature-based or based on technological carbon removals, and whether the underlying offset is achieved through carbon reduction or removal; and (iv) any other factors necessary for users of general purpose financial reports to understand the credibility and integrity of the carbon credits the entity plans to use (for example, assumptions regarding the permanence of the carbon offset).",(e)>(iv),mandatory,True,"[""metrics"", ""targets"", ""ghg_emissions"", ""carbon_credits""]",medium,1.0,1.0
IFRS_S2_37_C01,IFRS S2,37,19,Metrics and Targets,Metrics and targets,Climate-related targets,"In identifying and disclosing the metrics used to set and monitor progress towards reaching a target described in paragraphs 33–34, an entity shall refer to and consider the applicability of cross-industry metrics (see paragraph 29) and industry-based metrics (see paragraph 32), including those described in an applicable IFRS Sustainability Disclosure Standard, or metrics that otherwise satisfy the requirements in IFRS S1.","In identifying and disclosing the metrics used to set and monitor progress towards reaching a target described in paragraphs 33–34, an entity shall refer to and consider the applicability of cross-industry metrics (see paragraph 29) and industry-based metrics (see paragraph 32), including those described in an applicable IFRS Sustainability Disclosure Standard, or metrics that otherwise satisfy the requirements in IFRS S1.",,mandatory,True,"[""metrics"", ""targets""]",medium,1.0,1.0
IFRS_S2_B20_C01,IFRS S2,B20,30,Metrics and Targets,Greenhouse gas emissions,Greenhouse gas emissions,"Paragraph 29(a) requires an entity to disclose its absolute gross greenhouse gas emissions generated during the reporting period, expressed as metric tonnes of CO2 equivalent. To meet this requirement, the entity shall aggregate the seven constituent greenhouse gases into CO2 equivalent values.","Paragraph 29(a) requires an entity to disclose its absolute gross greenhouse gas emissions generated during the reporting period, expressed as metric tonnes of CO2 equivalent. To meet this requirement, the entity shall aggregate the seven constituent greenhouse gases into CO2 equivalent values.",,mandatory,True,"[""metrics"", ""ghg_emissions""]",medium,1.0,1.0
IFRS_S2_B21_C01,IFRS S2,B21,30,Metrics and Targets,Greenhouse gas emissions,Greenhouse gas emissions,"If an entity uses direct measurement to measure its greenhouse gas emissions, the entity is required to convert the seven constituent greenhouse gases into a CO2 equivalent value using global warming potential values based on a 100-year time horizon, from the latest Intergovernmental Panel on Climate Change assessment available at the reporting date. The requirement to use such global warming potential values applies unless the entity is required, in whole or in part, by a jurisdictional authority or an exchange on which it is listed to use different global warming potential values for converting the seven constituent greenhouse gases into a CO2 equivalent value. In such a case, the entity is instead permitted to use the global warming potential values required by such a jurisdictional authority or exchange for the part of the entity to which that requirement applies, for as long as that requirement applies to that part of the entity.","If an entity uses direct measurement to measure its greenhouse gas emissions, the entity is required to convert the seven constituent greenhouse gases into a CO2 equivalent value using global warming potential values based on a 100-year time horizon, from the latest Intergovernmental Panel on Climate Change assessment available at the reporting date. The requirement to use such global warming potential values applies unless the entity is required, in whole or in part, by a jurisdictional authority or an exchange on which it is listed to use different global warming potential values for converting the seven constituent greenhouse gases into a CO2 equivalent value. In such a case, the entity is instead permitted to use the global warming potential values required by such a jurisdictional authority or exchange for the part of the entity to which that requirement applies, for as long as that requirement applies to that part of the entity.",,mandatory,True,"[""ghg_emissions""]",medium,1.0,1.0
IFRS_S2_B23_C02,IFRS S2,B23,31,Metrics and Targets,Greenhouse gas emissions,Greenhouse gas emissions,"Paragraph 29(a) — (ii) requires an entity to disclose its greenhouse gas emissions measured in accordance with the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004). For the avoidance of doubt, an entity shall apply the requirements in the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard — (2004) only to the extent that they do not conflict with the requirements in this Standard. For example, the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard","Paragraph 29(a)(ii) requires an entity to disclose its greenhouse gas emissions measured in accordance with the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004). For the avoidance of doubt, an entity shall apply the requirements in the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004) only to the extent that they do not conflict with the requirements in this Standard. For example, the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004) does not require an entity to disclose its Scope 3 greenhouse gas emissions, however, the entity is required to disclose Scope 3 greenhouse gas emissions in accordance with paragraph 29(a).",(ii)>(2004),mandatory,True,"[""ghg_emissions""]",medium,1.0,1.0
IFRS_S2_B23_C03,IFRS S2,B23,31,Metrics and Targets,Greenhouse gas emissions,Greenhouse gas emissions,"Paragraph 29(a) — (ii) requires an entity to disclose its greenhouse gas emissions measured in accordance with the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004). For the avoidance of doubt, an entity shall apply the requirements in the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard — (2004) does not require an entity to disclose its Scope 3 greenhouse gas emissions, however, the entity is required to disclose Scope 3 greenhouse gas emissions in accordance with paragraph 29(a).","Paragraph 29(a)(ii) requires an entity to disclose its greenhouse gas emissions measured in accordance with the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004). For the avoidance of doubt, an entity shall apply the requirements in the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004) only to the extent that they do not conflict with the requirements in this Standard. For example, the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004) does not require an entity to disclose its Scope 3 greenhouse gas emissions, however, the entity is required to disclose Scope 3 greenhouse gas emissions in accordance with paragraph 29(a).",(ii)>(2004),mandatory,True,"[""ghg_emissions"", ""scope_3""]",medium,1.0,1.0
IFRS_S2_B26_C01,IFRS S2,B26,32,Metrics and Targets,"Measurement approach, inputs and assumptions","Measurement approach, inputs and assumptions","Paragraph 29(a) — (iii) requires an entity to disclose the measurement approach, inputs and assumptions it uses to measure its greenhouse gas emissions. As part of this requirement, the entity shall include information about:","Paragraph 29(a)(iii) requires an entity to disclose the measurement approach, inputs and assumptions it uses to measure its greenhouse gas emissions. As part of this requirement, the entity shall include information about: (a) the measurement approach the entity uses in accordance with the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004) (see paragraph B27); (b) the applicable method if the entity is not using the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004) and the measurement approach the entity uses (see paragraph B28); and (c) the emission factors the entity uses (see paragraph B29). The measurement approach set out in the Greenhouse Gas Protocol",(iii),mandatory,True,"[""ghg_emissions""]",medium,0.8,1.0
IFRS_S2_B27_C01,IFRS S2,B27,32,Metrics and Targets,"Measurement approach, inputs and assumptions","Measurement approach, inputs and assumptions","The Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard — (2004) includes different measurement approaches that an entity might use when measuring its greenhouse gas emissions. In disclosing information in accordance with paragraph 29(a)(iii), the entity is required to disclose information about the measurement approach it uses. For example, when the entity discloses its greenhouse gas emissions measured in accordance with the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004), the entity is required to use the equity share or control approach. Specifically, the entity shall disclose:","The Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004) includes different measurement approaches that an entity might use when measuring its greenhouse gas emissions. In disclosing information in accordance with paragraph 29(a)(iii), the entity is required to disclose information about the measurement approach it uses. For example, when the entity discloses its greenhouse gas emissions measured in accordance with the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004), the entity is required to use the equity share or control approach. Specifically, the entity shall disclose: (a) the approach it uses to determine its greenhouse gas emissions (for example, the equity share or control approach in the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004)); and (b) the reason, or reasons, for the entity’s choice of measurement approach and how that approach relates to the disclosure objective in paragraph 27. Other methods and measurement approaches",(2004),mandatory,True,"[""ghg_emissions""]",medium,1.0,1.0
IFRS_S2_B28_C01,IFRS S2,B28,32,Metrics and Targets,"Measurement approach, inputs and assumptions","Measurement approach, inputs and assumptions","When an entity discloses its greenhouse gas emissions measured in accordance with another method, applying paragraphs 29(a)(ii), B24–B25 or C4(a), the entity shall disclose for each alternative method — (a) the applicable method and measurement approach the entity uses to determine its greenhouse gas emissions","When an entity discloses its greenhouse gas emissions measured in accordance with another method, applying paragraphs 29(a)(ii), B24–B25 or C4(a), the entity shall disclose for each alternative method: (a) the applicable method and measurement approach the entity uses to determine its greenhouse gas emissions; and (b) the reason, or reasons, for the entity’s choice of method and measurement approach and how that approach relates to the disclosure objective in paragraph 27. Emission factors",(a),mandatory,True,"[""ghg_emissions""]",medium,1.0,1.0
IFRS_S2_B28_C02,IFRS S2,B28,32,Metrics and Targets,"Measurement approach, inputs and assumptions","Measurement approach, inputs and assumptions","When an entity discloses its greenhouse gas emissions measured in accordance with another method, applying paragraphs 29(a)(ii), B24–B25 or C4(a), the entity shall disclose for each alternative method — (b) the reason, or reasons, for the entity’s choice of method and measurement approach and how that approach relates to the disclosure objective in paragraph 27. Emission factors","When an entity discloses its greenhouse gas emissions measured in accordance with another method, applying paragraphs 29(a)(ii), B24–B25 or C4(a), the entity shall disclose for each alternative method: (a) the applicable method and measurement approach the entity uses to determine its greenhouse gas emissions; and (b) the reason, or reasons, for the entity’s choice of method and measurement approach and how that approach relates to the disclosure objective in paragraph 27. Emission factors",(b),mandatory,True,"[""ghg_emissions""]",medium,1.0,1.0
IFRS_S2_B29_C01,IFRS S2,B29,33,Metrics and Targets,"Measurement approach, inputs and assumptions","Measurement approach, inputs and assumptions","As part of an entity’s disclosure of the measurement approach, inputs and assumptions, the entity shall disclose information to enable users of general purpose financial reports to understand which emission factors the entity uses in its measurement of its greenhouse gas emissions. This Standard does not specify emission factors an entity is required to use in its measurement of its greenhouse gas emissions. Instead, this Standard requires an entity to use emission factors that best represent the entity’s activity as its basis for measuring its greenhouse gas emissions.","As part of an entity’s disclosure of the measurement approach, inputs and assumptions, the entity shall disclose information to enable users of general purpose financial reports to understand which emission factors the entity uses in its measurement of its greenhouse gas emissions. This Standard does not specify emission factors an entity is required to use in its measurement of its greenhouse gas emissions. Instead, this Standard requires an entity to use emission factors that best represent the entity’s activity as its basis for measuring its greenhouse gas emissions.",,mandatory,True,"[""ghg_emissions""]",medium,1.0,1.0
IFRS_S2_B30_C01,IFRS S2,B30,33,Metrics and Targets,Scope 2 greenhouse gas emissions,Scope 2 greenhouse gas emissions,"Paragraph 29(a) — (v) requires an entity to disclose its location-based Scope 2 greenhouse gas emissions and provide information about any contractual instruments the entity has entered into that could inform users’ understanding of the entity’s Scope 2 greenhouse gas emissions. For the avoidance of doubt, an entity is required to disclose its Scope 2 greenhouse gas emissions using a location-based approach and is required to provide information about contractual instruments only if such instruments exist and information about them informs users’ understanding of an entity’s Scope 2 greenhouse gas emissions.","Paragraph 29(a)(v) requires an entity to disclose its location-based Scope 2 greenhouse gas emissions and provide information about any contractual instruments the entity has entered into that could inform users’ understanding of the entity’s Scope 2 greenhouse gas emissions. For the avoidance of doubt, an entity is required to disclose its Scope 2 greenhouse gas emissions using a location-based approach and is required to provide information about contractual instruments only if such instruments exist and information about them informs users’ understanding of an entity’s Scope 2 greenhouse gas emissions.",(v),mandatory,True,"[""ghg_emissions"", ""scope_2""]",medium,0.8,1.0
IFRS_S2_B32_C01,IFRS S2,B32,33,Metrics and Targets,Scope 3 greenhouse gas emissions,Scope 3 greenhouse gas emissions,"In accordance with paragraph 29(a)(vi), an entity shall disclose information about its Scope 3 greenhouse gas emissions to enable users of general purpose financial reports to understand the source of these emissions. The entity shall consider its entire value chain (upstream and downstream) and shall consider all 15 categories of Scope 3 greenhouse gas emissions, as described in the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard (2011). In accordance with paragraph 29(a)(vi), the entity shall disclose which of these categories are included in its Scope 3 greenhouse gas emissions disclosures.","In accordance with paragraph 29(a)(vi), an entity shall disclose information about its Scope 3 greenhouse gas emissions to enable users of general purpose financial reports to understand the source of these emissions. The entity shall consider its entire value chain (upstream and downstream) and shall consider all 15 categories of Scope 3 greenhouse gas emissions, as described in the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard (2011). In accordance with paragraph 29(a)(vi), the entity shall disclose which of these categories are included in its Scope 3 greenhouse gas emissions disclosures.",,mandatory,True,"[""business_model_value_chain"", ""ghg_emissions"", ""scope_3""]",medium,1.0,1.0
IFRS_S2_B33_C01,IFRS S2,B33,33,Metrics and Targets,Scope 3 greenhouse gas emissions,Scope 3 greenhouse gas emissions,"For the avoidance of doubt, regardless of the method an entity uses to measure its greenhouse gas emissions, the entity is required to disclose the categories included within its measure of Scope 3 greenhouse gas emissions as described in paragraph 29(a)(vi)(1).","For the avoidance of doubt, regardless of the method an entity uses to measure its greenhouse gas emissions, the entity is required to disclose the categories included within its measure of Scope 3 greenhouse gas emissions as described in paragraph 29(a)(vi)(1).",,mandatory,True,"[""ghg_emissions"", ""scope_3""]",medium,1.0,1.0
IFRS_S2_B34_C01,IFRS S2,B34,34,Metrics and Targets,Scope 3 greenhouse gas emissions,Scope 3 greenhouse gas emissions,"In accordance with paragraph B11 in IFRS S1, on the occurrence of a significant event or a significant change in circumstances, an entity shall reassess the scope of all affected climate-related risks and opportunities throughout its value chain, including reassessing which Scope 3 categories and entities throughout its value chain to include in the measurement of its Scope 3 greenhouse gas emissions. A significant event or significant change in circumstances can occur without the entity being involved in that event or change in circumstances or as a result of a change in what the entity assesses to be important to users of general purpose financial reports. For example, such significant events or significant changes in circumstances might include — (a) a significant change in the entity’s value chain (for example, a supplier in the entity’s value chain makes a change that significantly alters the supplier’s greenhouse gas emissions)","In accordance with paragraph B11 in IFRS S1, on the occurrence of a significant event or a significant change in circumstances, an entity shall reassess the scope of all affected climate-related risks and opportunities throughout its value chain, including reassessing which Scope 3 categories and entities throughout its value chain to include in the measurement of its Scope 3 greenhouse gas emissions. A significant event or significant change in circumstances can occur without the entity being involved in that event or change in circumstances or as a result of a change in what the entity assesses to be important to users of general purpose financial reports. For example, such significant events or significant changes in circumstances might include: (a) a significant change in the entity’s value chain (for example, a supplier in the entity’s value chain makes a change that significantly alters the supplier’s greenhouse gas emissions); (b) a significant change in the entity’s business model, activities or corporate structure (for example, a merger or acquisition that expands the entity’s value chain); and (c) a significant change in the entity’s exposure to climate-related risks and opportunities (for example, a supplier in the entity’s value chain is affected by the introduction of an emissions regulation that the entity had not anticipated).",(a),mandatory,True,"[""business_model_value_chain"", ""ghg_emissions"", ""scope_3""]",medium,1.0,1.0
IFRS_S2_B34_C02,IFRS S2,B34,34,Metrics and Targets,Scope 3 greenhouse gas emissions,Scope 3 greenhouse gas emissions,"In accordance with paragraph B11 in IFRS S1, on the occurrence of a significant event or a significant change in circumstances, an entity shall reassess the scope of all affected climate-related risks and opportunities throughout its value chain, including reassessing which Scope 3 categories and entities throughout its value chain to include in the measurement of its Scope 3 greenhouse gas emissions. A significant event or significant change in circumstances can occur without the entity being involved in that event or change in circumstances or as a result of a change in what the entity assesses to be important to users of general purpose financial reports. For example, such significant events or significant changes in circumstances might include — (b) a significant change in the entity’s business model, activities or corporate structure (for example, a merger or acquisition that expands the entity’s value chain)","In accordance with paragraph B11 in IFRS S1, on the occurrence of a significant event or a significant change in circumstances, an entity shall reassess the scope of all affected climate-related risks and opportunities throughout its value chain, including reassessing which Scope 3 categories and entities throughout its value chain to include in the measurement of its Scope 3 greenhouse gas emissions. A significant event or significant change in circumstances can occur without the entity being involved in that event or change in circumstances or as a result of a change in what the entity assesses to be important to users of general purpose financial reports. For example, such significant events or significant changes in circumstances might include: (a) a significant change in the entity’s value chain (for example, a supplier in the entity’s value chain makes a change that significantly alters the supplier’s greenhouse gas emissions); (b) a significant change in the entity’s business model, activities or corporate structure (for example, a merger or acquisition that expands the entity’s value chain); and (c) a significant change in the entity’s exposure to climate-related risks and opportunities (for example, a supplier in the entity’s value chain is affected by the introduction of an emissions regulation that the entity had not anticipated).",(b),mandatory,True,"[""business_model_value_chain"", ""ghg_emissions"", ""scope_3""]",medium,1.0,1.0
IFRS_S2_B34_C03,IFRS S2,B34,34,Metrics and Targets,Scope 3 greenhouse gas emissions,Scope 3 greenhouse gas emissions,"In accordance with paragraph B11 in IFRS S1, on the occurrence of a significant event or a significant change in circumstances, an entity shall reassess the scope of all affected climate-related risks and opportunities throughout its value chain, including reassessing which Scope 3 categories and entities throughout its value chain to include in the measurement of its Scope 3 greenhouse gas emissions. A significant event or significant change in circumstances can occur without the entity being involved in that event or change in circumstances or as a result of a change in what the entity assesses to be important to users of general purpose financial reports. For example, such significant events or significant changes in circumstances might include — (c) a significant change in the entity’s exposure to climate-related risks and opportunities (for example, a supplier in the entity’s value chain is affected by the introduction of an emissions regulation that the entity had not anticipated).","In accordance with paragraph B11 in IFRS S1, on the occurrence of a significant event or a significant change in circumstances, an entity shall reassess the scope of all affected climate-related risks and opportunities throughout its value chain, including reassessing which Scope 3 categories and entities throughout its value chain to include in the measurement of its Scope 3 greenhouse gas emissions. A significant event or significant change in circumstances can occur without the entity being involved in that event or change in circumstances or as a result of a change in what the entity assesses to be important to users of general purpose financial reports. For example, such significant events or significant changes in circumstances might include: (a) a significant change in the entity’s value chain (for example, a supplier in the entity’s value chain makes a change that significantly alters the supplier’s greenhouse gas emissions); (b) a significant change in the entity’s business model, activities or corporate structure (for example, a merger or acquisition that expands the entity’s value chain); and (c) a significant change in the entity’s exposure to climate-related risks and opportunities (for example, a supplier in the entity’s value chain is affected by the introduction of an emissions regulation that the entity had not anticipated).",(c),mandatory,True,"[""business_model_value_chain"", ""ghg_emissions"", ""scope_3""]",medium,1.0,1.0
IFRS_S2_B36_C01,IFRS S2,B36,34,Metrics and Targets,Scope 3 greenhouse gas emissions,Scope 3 greenhouse gas emissions,"In accordance with paragraph B6(b) in IFRS S1, to determine the scope of the value chain, which includes its breadth and composition, an entity shall use all reasonable and supportable information that is available to the entity at the reporting date without undue cost or effort.","In accordance with paragraph B6(b) in IFRS S1, to determine the scope of the value chain, which includes its breadth and composition, an entity shall use all reasonable and supportable information that is available to the entity at the reporting date without undue cost or effort.",,mandatory,True,"[""business_model_value_chain"", ""ghg_emissions"", ""scope_3""]",medium,1.0,1.0
IFRS_S2_B37_C01,IFRS S2,B37,34,Metrics and Targets,Scope 3 greenhouse gas emissions,Scope 3 greenhouse gas emissions,"An entity that participates in one or more financial activities associated with asset management, commercial banking and insurance shall disclose additional information about the financed emissions associated with those activities as part of the entity’s disclosure of its Scope 3 greenhouse gas emissions (see paragraphs B58–B63A).","An entity that participates in one or more financial activities associated with asset management, commercial banking and insurance shall disclose additional information about the financed emissions associated with those activities as part of the entity’s disclosure of its Scope 3 greenhouse gas emissions (see paragraphs B58–B63A).",,mandatory,True,"[""ghg_emissions"", ""scope_3"", ""financed_emissions"", ""commercial_banking"", ""asset_management"", ""insurance""]",high,1.0,1.0
IFRS_S2_B38_C01,IFRS S2,B38,34,Metrics and Targets,Scope 3 measurement framework,Scope 3 measurement framework,"An entity’s measurement of Scope 3 greenhouse gas emissions is likely to include the use of estimation rather than solely comprising direct measurement. In measuring Scope 3 greenhouse gas emissions an entity shall use a measurement approach, inputs and assumptions that result in a faithful representation of this measurement. The measurement framework described in paragraphs B40–B54 provides guidance for an entity to use in preparing its Scope 3 greenhouse gas emissions disclosures.","An entity’s measurement of Scope 3 greenhouse gas emissions is likely to include the use of estimation rather than solely comprising direct measurement. In measuring Scope 3 greenhouse gas emissions an entity shall use a measurement approach, inputs and assumptions that result in a faithful representation of this measurement. The measurement framework described in paragraphs B40–B54 provides guidance for an entity to use in preparing its Scope 3 greenhouse gas emissions disclosures.",,mandatory,True,"[""ghg_emissions"", ""scope_3""]",medium,1.0,1.0
IFRS_S2_B39_C01,IFRS S2,B39,34,Metrics and Targets,Scope 3 measurement framework,Scope 3 measurement framework,"An entity is required to use all reasonable and supportable information that is available to the entity at the reporting date without undue cost or effort when the entity selects the measurement approach, inputs and assumptions it uses in measuring Scope 3 greenhouse gas emissions.","An entity is required to use all reasonable and supportable information that is available to the entity at the reporting date without undue cost or effort when the entity selects the measurement approach, inputs and assumptions it uses in measuring Scope 3 greenhouse gas emissions.",,mandatory,True,"[""ghg_emissions"", ""scope_3""]",medium,1.0,1.0
IFRS_S2_B40_C01,IFRS S2,B40,35,Metrics and Targets,Scope 3 measurement framework,Scope 3 measurement framework,"An entity’s measurement of Scope 3 greenhouse gas emissions relies upon a range of inputs. This Standard does not specify the inputs the entity is required to use to measure its Scope 3 greenhouse gas emissions, but does require the entity to prioritise inputs and assumptions using these identifying characteristics (which are listed in no particular order) — (a) data based on direct measurement (paragraphs B43–B45)","An entity’s measurement of Scope 3 greenhouse gas emissions relies upon a range of inputs. This Standard does not specify the inputs the entity is required to use to measure its Scope 3 greenhouse gas emissions, but does require the entity to prioritise inputs and assumptions using these identifying characteristics (which are listed in no particular order): (a) data based on direct measurement (paragraphs B43–B45); (b) data from specific activities within the entity’s value chain (paragraphs B46–B49); (c) timely data that faithfully represents the jurisdiction of, and the technology used for, the value chain activity and its greenhouse gas (d) data that has been verified (paragraphs B53–B54).",(a),mandatory,True,"[""ghg_emissions"", ""scope_3""]",medium,1.0,1.0
