requirement_id,standard,paragraph_id,page,report_section,official_section_heading,nearest_pdf_heading,clean_requirement_text,source_paragraph_text,clause_path,obligation_type,mandatory,evidence_tags,banking_relevance,paragraph_quality_score,requirement_quality_score
IFRS_S2_10_C02,IFRS S2,10,8,Strategy,Strategy,Climate-related risks and opportunities,"An entity shall disclose information that enables users of general purpose financial reports to understand the climate-related risks and opportunities that could reasonably be expected to affect the entity’s prospects. Specifically, the entity shall — (b) explain, for each climate-related risk the entity has identified, whether the entity considers the risk to be a climate-related physical risk or climate-related transition risk","An entity shall disclose information that enables users of general purpose financial reports to understand the climate-related risks and opportunities that could reasonably be expected to affect the entity’s prospects. Specifically, the entity shall: (a) describe climate-related risks and opportunities that could reasonably be expected to affect the entity’s prospects; (b) explain, for each climate-related risk the entity has identified, whether the entity considers the risk to be a climate-related physical risk or climate-related transition risk; (c) specify, for each climate-related risk and opportunity the entity has identified, over which time horizons—short, medium or long term— the effects of each climate-related risk and opportunity could reasonably be expected to occur; and (d) explain how the entity defines ‘short term’, ‘medium term’ and ‘long term’ and how these definitions are linked to the planning horizons used by the entity for strategic decision-making.",(b),mandatory,True,[],medium,1.0,1.0
IFRS_S2_10_C03,IFRS S2,10,8,Strategy,Strategy,Climate-related risks and opportunities,"An entity shall disclose information that enables users of general purpose financial reports to understand the climate-related risks and opportunities that could reasonably be expected to affect the entity’s prospects. Specifically, the entity shall — (c) specify, for each climate-related risk and opportunity the entity has identified, over which time horizons—short, medium or long term— the effects of each climate-related risk and opportunity could reasonably be expected to occur","An entity shall disclose information that enables users of general purpose financial reports to understand the climate-related risks and opportunities that could reasonably be expected to affect the entity’s prospects. Specifically, the entity shall: (a) describe climate-related risks and opportunities that could reasonably be expected to affect the entity’s prospects; (b) explain, for each climate-related risk the entity has identified, whether the entity considers the risk to be a climate-related physical risk or climate-related transition risk; (c) specify, for each climate-related risk and opportunity the entity has identified, over which time horizons—short, medium or long term— the effects of each climate-related risk and opportunity could reasonably be expected to occur; and (d) explain how the entity defines ‘short term’, ‘medium term’ and ‘long term’ and how these definitions are linked to the planning horizons used by the entity for strategic decision-making.",(c),mandatory,True,[],medium,1.0,1.0
IFRS_S2_10_C04,IFRS S2,10,8,Strategy,Strategy,Climate-related risks and opportunities,"An entity shall disclose information that enables users of general purpose financial reports to understand the climate-related risks and opportunities that could reasonably be expected to affect the entity’s prospects. Specifically, the entity shall — (d) explain how the entity defines ‘short term’, ‘medium term’ and ‘long term’ and how these definitions are linked to the planning horizons used by the entity for strategic decision-making.","An entity shall disclose information that enables users of general purpose financial reports to understand the climate-related risks and opportunities that could reasonably be expected to affect the entity’s prospects. Specifically, the entity shall: (a) describe climate-related risks and opportunities that could reasonably be expected to affect the entity’s prospects; (b) explain, for each climate-related risk the entity has identified, whether the entity considers the risk to be a climate-related physical risk or climate-related transition risk; (c) specify, for each climate-related risk and opportunity the entity has identified, over which time horizons—short, medium or long term— the effects of each climate-related risk and opportunity could reasonably be expected to occur; and (d) explain how the entity defines ‘short term’, ‘medium term’ and ‘long term’ and how these definitions are linked to the planning horizons used by the entity for strategic decision-making.",(d),mandatory,True,[],medium,1.0,1.0
IFRS_S2_11_C01,IFRS S2,11,9,Strategy,Strategy,Climate-related risks and opportunities,"In identifying the climate-related risks and opportunities that could reasonably be expected to affect an entity’s prospects, the entity shall use all reasonable and supportable information that is available to the entity at the reporting date without undue cost or effort, including information about past events, current conditions and forecasts of future conditions.","In identifying the climate-related risks and opportunities that could reasonably be expected to affect an entity’s prospects, the entity shall use all reasonable and supportable information that is available to the entity at the reporting date without undue cost or effort, including information about past events, current conditions and forecasts of future conditions.",,mandatory,True,[],medium,1.0,1.0
IFRS_S2_12_C01,IFRS S2,12,9,Strategy,Strategy,Climate-related risks and opportunities,"In identifying the climate-related risks and opportunities that could reasonably be expected to affect an entity’s prospects, the entity shall refer to and consider the applicability of the industry-based disclosure topics defined in the Industry-based Guidance on Implementing IFRS S2.","In identifying the climate-related risks and opportunities that could reasonably be expected to affect an entity’s prospects, the entity shall refer to and consider the applicability of the industry-based disclosure topics defined in the Industry-based Guidance on Implementing IFRS S2.",,mandatory,True,"[""source_guidance""]",medium,1.0,1.0
IFRS_S2_13_C01,IFRS S2,13,9,Strategy,Strategy,Business model and value chain,"An entity shall disclose information that enables users of general purpose financial reports to understand the current and anticipated effects of climate-related risks and opportunities on the entity’s business model and value chain. Specifically, the entity shall disclose — (a) a description of the current and anticipated effects of climate-related risks and opportunities on the entity’s business model and value chain","An entity shall disclose information that enables users of general purpose financial reports to understand the current and anticipated effects of climate-related risks and opportunities on the entity’s business model and value chain. Specifically, the entity shall disclose: (a) a description of the current and anticipated effects of climate-related risks and opportunities on the entity’s business model and value chain; and (b) a description of where in the entity’s business model and value chain climate-related risks and opportunities are concentrated (for example, geographical areas, facilities and types of assets).",(a),mandatory,True,"[""business_model_value_chain""]",medium,1.0,1.0
IFRS_S2_13_C02,IFRS S2,13,9,Strategy,Strategy,Business model and value chain,"An entity shall disclose information that enables users of general purpose financial reports to understand the current and anticipated effects of climate-related risks and opportunities on the entity’s business model and value chain. Specifically, the entity shall disclose — (b) a description of where in the entity’s business model and value chain climate-related risks and opportunities are concentrated (for example, geographical areas, facilities and types of assets).","An entity shall disclose information that enables users of general purpose financial reports to understand the current and anticipated effects of climate-related risks and opportunities on the entity’s business model and value chain. Specifically, the entity shall disclose: (a) a description of the current and anticipated effects of climate-related risks and opportunities on the entity’s business model and value chain; and (b) a description of where in the entity’s business model and value chain climate-related risks and opportunities are concentrated (for example, geographical areas, facilities and types of assets).",(b),mandatory,True,"[""business_model_value_chain""]",medium,1.0,1.0
IFRS_S2_14_C02,IFRS S2,14,9,Strategy,Strategy,Strategy and decision-making,"An entity shall disclose information that enables users of general purpose financial reports to understand the effects of climate-related risks and opportunities on its strategy and decision-making. Specifically, the entity shall disclose — (a) information about how the entity has responded to, and plans to respond to, climate-related risks and opportunities in its strategy and decision-making, including how the entity plans to achieve any climate-related targets it has set and any targets it is required to meet by law or regulation. Specifically, the entity shall disclose information about: — (i) current and anticipated changes to the entity’s business model, including its resource allocation, to address climate-related risks and opportunities (for example, these changes could include plans to manage or decommission carbon-, energy-or water-intensive operations; resource allocations resulting from demand or supply-chain changes; resource allocations arising from business development through capital expenditure or additional expenditure on research and development; and acquisitions or divestments)","An entity shall disclose information that enables users of general purpose financial reports to understand the effects of climate-related risks and opportunities on its strategy and decision-making. Specifically, the entity shall disclose: (a) information about how the entity has responded to, and plans to respond to, climate-related risks and opportunities in its strategy and decision-making, including how the entity plans to achieve any climate-related targets it has set and any targets it is required to meet by law or regulation. Specifically, the entity shall disclose information about: (i) current and anticipated changes to the entity’s business model, including its resource allocation, to address climate-related risks and opportunities (for example, these changes could include plans to manage or decommission carbon-, energy-or water-intensive operations; resource allocations resulting from demand or supply-chain changes; resource allocations arising from business development through capital expenditure or additional expenditure on research and development; and acquisitions or divestments); (ii) current and anticipated direct mitigation and adaptation efforts (for example, through changes in production processes or equipment, relocation of facilities, workforce adjustments, and changes in product specifications); (iii) current and anticipated indirect mitigation and adaptation efforts (for example, through working with customers and supply chains); (iv) any climate-related transition plan the entity has, including information about key assumptions used in developing its transition plan, and dependencies on which the entity’s transition plan relies; and (v) how the entity plans to achieve any climate-related targets, including any greenhouse gas emissions targets, described in accordance with paragraphs 33–36. (b) information about how the entity is resourcing, and plans to resource, the activities disclosed in accordance with paragraph 14(a). (c) quantitative and qualitative information about the progress of plans disclosed in previous reporting periods in accordance with paragraph 14(a).",(a)>(i),mandatory,True,"[""strategy_decision_making"", ""business_model_value_chain"", ""targets""]",medium,1.0,1.0
IFRS_S2_14_C03,IFRS S2,14,9,Strategy,Strategy,Strategy and decision-making,"An entity shall disclose information that enables users of general purpose financial reports to understand the effects of climate-related risks and opportunities on its strategy and decision-making. Specifically, the entity shall disclose — (a) information about how the entity has responded to, and plans to respond to, climate-related risks and opportunities in its strategy and decision-making, including how the entity plans to achieve any climate-related targets it has set and any targets it is required to meet by law or regulation. Specifically, the entity shall disclose information about: — (ii) current and anticipated direct mitigation and adaptation efforts (for example, through changes in production processes or equipment, relocation of facilities, workforce adjustments, and changes in product specifications)","An entity shall disclose information that enables users of general purpose financial reports to understand the effects of climate-related risks and opportunities on its strategy and decision-making. Specifically, the entity shall disclose: (a) information about how the entity has responded to, and plans to respond to, climate-related risks and opportunities in its strategy and decision-making, including how the entity plans to achieve any climate-related targets it has set and any targets it is required to meet by law or regulation. Specifically, the entity shall disclose information about: (i) current and anticipated changes to the entity’s business model, including its resource allocation, to address climate-related risks and opportunities (for example, these changes could include plans to manage or decommission carbon-, energy-or water-intensive operations; resource allocations resulting from demand or supply-chain changes; resource allocations arising from business development through capital expenditure or additional expenditure on research and development; and acquisitions or divestments); (ii) current and anticipated direct mitigation and adaptation efforts (for example, through changes in production processes or equipment, relocation of facilities, workforce adjustments, and changes in product specifications); (iii) current and anticipated indirect mitigation and adaptation efforts (for example, through working with customers and supply chains); (iv) any climate-related transition plan the entity has, including information about key assumptions used in developing its transition plan, and dependencies on which the entity’s transition plan relies; and (v) how the entity plans to achieve any climate-related targets, including any greenhouse gas emissions targets, described in accordance with paragraphs 33–36. (b) information about how the entity is resourcing, and plans to resource, the activities disclosed in accordance with paragraph 14(a). (c) quantitative and qualitative information about the progress of plans disclosed in previous reporting periods in accordance with paragraph 14(a).",(a)>(ii),mandatory,True,"[""strategy_decision_making"", ""targets""]",medium,1.0,1.0
IFRS_S2_14_C04,IFRS S2,14,9,Strategy,Strategy,Strategy and decision-making,"An entity shall disclose information that enables users of general purpose financial reports to understand the effects of climate-related risks and opportunities on its strategy and decision-making. Specifically, the entity shall disclose — (a) information about how the entity has responded to, and plans to respond to, climate-related risks and opportunities in its strategy and decision-making, including how the entity plans to achieve any climate-related targets it has set and any targets it is required to meet by law or regulation. Specifically, the entity shall disclose information about: — (iii) current and anticipated indirect mitigation and adaptation efforts (for example, through working with customers and supply chains)","An entity shall disclose information that enables users of general purpose financial reports to understand the effects of climate-related risks and opportunities on its strategy and decision-making. Specifically, the entity shall disclose: (a) information about how the entity has responded to, and plans to respond to, climate-related risks and opportunities in its strategy and decision-making, including how the entity plans to achieve any climate-related targets it has set and any targets it is required to meet by law or regulation. Specifically, the entity shall disclose information about: (i) current and anticipated changes to the entity’s business model, including its resource allocation, to address climate-related risks and opportunities (for example, these changes could include plans to manage or decommission carbon-, energy-or water-intensive operations; resource allocations resulting from demand or supply-chain changes; resource allocations arising from business development through capital expenditure or additional expenditure on research and development; and acquisitions or divestments); (ii) current and anticipated direct mitigation and adaptation efforts (for example, through changes in production processes or equipment, relocation of facilities, workforce adjustments, and changes in product specifications); (iii) current and anticipated indirect mitigation and adaptation efforts (for example, through working with customers and supply chains); (iv) any climate-related transition plan the entity has, including information about key assumptions used in developing its transition plan, and dependencies on which the entity’s transition plan relies; and (v) how the entity plans to achieve any climate-related targets, including any greenhouse gas emissions targets, described in accordance with paragraphs 33–36. (b) information about how the entity is resourcing, and plans to resource, the activities disclosed in accordance with paragraph 14(a). (c) quantitative and qualitative information about the progress of plans disclosed in previous reporting periods in accordance with paragraph 14(a).",(a)>(iii),mandatory,True,"[""strategy_decision_making"", ""targets""]",medium,1.0,1.0
IFRS_S2_14_C05,IFRS S2,14,9,Strategy,Strategy,Strategy and decision-making,"An entity shall disclose information that enables users of general purpose financial reports to understand the effects of climate-related risks and opportunities on its strategy and decision-making. Specifically, the entity shall disclose — (a) information about how the entity has responded to, and plans to respond to, climate-related risks and opportunities in its strategy and decision-making, including how the entity plans to achieve any climate-related targets it has set and any targets it is required to meet by law or regulation. Specifically, the entity shall disclose information about: — (iv) any climate-related transition plan the entity has, including information about key assumptions used in developing its transition plan, and dependencies on which the entity’s transition plan relies","An entity shall disclose information that enables users of general purpose financial reports to understand the effects of climate-related risks and opportunities on its strategy and decision-making. Specifically, the entity shall disclose: (a) information about how the entity has responded to, and plans to respond to, climate-related risks and opportunities in its strategy and decision-making, including how the entity plans to achieve any climate-related targets it has set and any targets it is required to meet by law or regulation. Specifically, the entity shall disclose information about: (i) current and anticipated changes to the entity’s business model, including its resource allocation, to address climate-related risks and opportunities (for example, these changes could include plans to manage or decommission carbon-, energy-or water-intensive operations; resource allocations resulting from demand or supply-chain changes; resource allocations arising from business development through capital expenditure or additional expenditure on research and development; and acquisitions or divestments); (ii) current and anticipated direct mitigation and adaptation efforts (for example, through changes in production processes or equipment, relocation of facilities, workforce adjustments, and changes in product specifications); (iii) current and anticipated indirect mitigation and adaptation efforts (for example, through working with customers and supply chains); (iv) any climate-related transition plan the entity has, including information about key assumptions used in developing its transition plan, and dependencies on which the entity’s transition plan relies; and (v) how the entity plans to achieve any climate-related targets, including any greenhouse gas emissions targets, described in accordance with paragraphs 33–36. (b) information about how the entity is resourcing, and plans to resource, the activities disclosed in accordance with paragraph 14(a). (c) quantitative and qualitative information about the progress of plans disclosed in previous reporting periods in accordance with paragraph 14(a).",(a)>(iv),mandatory,True,"[""strategy_decision_making"", ""targets""]",medium,1.0,1.0
IFRS_S2_14_C06,IFRS S2,14,9,Strategy,Strategy,Strategy and decision-making,"An entity shall disclose information that enables users of general purpose financial reports to understand the effects of climate-related risks and opportunities on its strategy and decision-making. Specifically, the entity shall disclose — (a) information about how the entity has responded to, and plans to respond to, climate-related risks and opportunities in its strategy and decision-making, including how the entity plans to achieve any climate-related targets it has set and any targets it is required to meet by law or regulation. Specifically, the entity shall disclose information about: — (v) how the entity plans to achieve any climate-related targets, including any greenhouse gas emissions targets, described in accordance with paragraphs 33–36.","An entity shall disclose information that enables users of general purpose financial reports to understand the effects of climate-related risks and opportunities on its strategy and decision-making. Specifically, the entity shall disclose: (a) information about how the entity has responded to, and plans to respond to, climate-related risks and opportunities in its strategy and decision-making, including how the entity plans to achieve any climate-related targets it has set and any targets it is required to meet by law or regulation. Specifically, the entity shall disclose information about: (i) current and anticipated changes to the entity’s business model, including its resource allocation, to address climate-related risks and opportunities (for example, these changes could include plans to manage or decommission carbon-, energy-or water-intensive operations; resource allocations resulting from demand or supply-chain changes; resource allocations arising from business development through capital expenditure or additional expenditure on research and development; and acquisitions or divestments); (ii) current and anticipated direct mitigation and adaptation efforts (for example, through changes in production processes or equipment, relocation of facilities, workforce adjustments, and changes in product specifications); (iii) current and anticipated indirect mitigation and adaptation efforts (for example, through working with customers and supply chains); (iv) any climate-related transition plan the entity has, including information about key assumptions used in developing its transition plan, and dependencies on which the entity’s transition plan relies; and (v) how the entity plans to achieve any climate-related targets, including any greenhouse gas emissions targets, described in accordance with paragraphs 33–36. (b) information about how the entity is resourcing, and plans to resource, the activities disclosed in accordance with paragraph 14(a). (c) quantitative and qualitative information about the progress of plans disclosed in previous reporting periods in accordance with paragraph 14(a).",(a)>(v),mandatory,True,"[""strategy_decision_making"", ""targets"", ""ghg_emissions""]",medium,1.0,1.0
IFRS_S2_14_C07,IFRS S2,14,9,Strategy,Strategy,Strategy and decision-making,"An entity shall disclose information that enables users of general purpose financial reports to understand the effects of climate-related risks and opportunities on its strategy and decision-making. Specifically, the entity shall disclose — (b) information about how the entity is resourcing, and plans to resource, the activities disclosed in accordance with paragraph 14(a).","An entity shall disclose information that enables users of general purpose financial reports to understand the effects of climate-related risks and opportunities on its strategy and decision-making. Specifically, the entity shall disclose: (a) information about how the entity has responded to, and plans to respond to, climate-related risks and opportunities in its strategy and decision-making, including how the entity plans to achieve any climate-related targets it has set and any targets it is required to meet by law or regulation. Specifically, the entity shall disclose information about: (i) current and anticipated changes to the entity’s business model, including its resource allocation, to address climate-related risks and opportunities (for example, these changes could include plans to manage or decommission carbon-, energy-or water-intensive operations; resource allocations resulting from demand or supply-chain changes; resource allocations arising from business development through capital expenditure or additional expenditure on research and development; and acquisitions or divestments); (ii) current and anticipated direct mitigation and adaptation efforts (for example, through changes in production processes or equipment, relocation of facilities, workforce adjustments, and changes in product specifications); (iii) current and anticipated indirect mitigation and adaptation efforts (for example, through working with customers and supply chains); (iv) any climate-related transition plan the entity has, including information about key assumptions used in developing its transition plan, and dependencies on which the entity’s transition plan relies; and (v) how the entity plans to achieve any climate-related targets, including any greenhouse gas emissions targets, described in accordance with paragraphs 33–36. (b) information about how the entity is resourcing, and plans to resource, the activities disclosed in accordance with paragraph 14(a). (c) quantitative and qualitative information about the progress of plans disclosed in previous reporting periods in accordance with paragraph 14(a).",(b),mandatory,True,"[""strategy_decision_making""]",medium,1.0,1.0
IFRS_S2_14_C08,IFRS S2,14,9,Strategy,Strategy,Strategy and decision-making,"An entity shall disclose information that enables users of general purpose financial reports to understand the effects of climate-related risks and opportunities on its strategy and decision-making. Specifically, the entity shall disclose — (c) quantitative and qualitative information about the progress of plans disclosed in previous reporting periods in accordance with paragraph 14(a).","An entity shall disclose information that enables users of general purpose financial reports to understand the effects of climate-related risks and opportunities on its strategy and decision-making. Specifically, the entity shall disclose: (a) information about how the entity has responded to, and plans to respond to, climate-related risks and opportunities in its strategy and decision-making, including how the entity plans to achieve any climate-related targets it has set and any targets it is required to meet by law or regulation. Specifically, the entity shall disclose information about: (i) current and anticipated changes to the entity’s business model, including its resource allocation, to address climate-related risks and opportunities (for example, these changes could include plans to manage or decommission carbon-, energy-or water-intensive operations; resource allocations resulting from demand or supply-chain changes; resource allocations arising from business development through capital expenditure or additional expenditure on research and development; and acquisitions or divestments); (ii) current and anticipated direct mitigation and adaptation efforts (for example, through changes in production processes or equipment, relocation of facilities, workforce adjustments, and changes in product specifications); (iii) current and anticipated indirect mitigation and adaptation efforts (for example, through working with customers and supply chains); (iv) any climate-related transition plan the entity has, including information about key assumptions used in developing its transition plan, and dependencies on which the entity’s transition plan relies; and (v) how the entity plans to achieve any climate-related targets, including any greenhouse gas emissions targets, described in accordance with paragraphs 33–36. (b) information about how the entity is resourcing, and plans to resource, the activities disclosed in accordance with paragraph 14(a). (c) quantitative and qualitative information about the progress of plans disclosed in previous reporting periods in accordance with paragraph 14(a).",(c),mandatory,True,"[""strategy_decision_making""]",medium,1.0,1.0
IFRS_S2_15_C01,IFRS S2,15,10,Strategy,Strategy,"Financial position, financial performance and cash flows","An entity shall disclose information that enables users of general purpose financial reports to understand — (a) the effects of climate-related risks and opportunities on the entity’s financial position, financial performance and cash flows for the reporting period (current financial effects)","An entity shall disclose information that enables users of general purpose financial reports to understand: (a) the effects of climate-related risks and opportunities on the entity’s financial position, financial performance and cash flows for the reporting period (current financial effects); and (b) the anticipated effects of climate-related risks and opportunities on the entity’s financial position, financial performance and cash flows over the short, medium and long term, taking into consideration how climate-related risks and opportunities are included in the entity’s financial planning (anticipated financial effects).",(a),mandatory,True,"[""financial_effects""]",medium,1.0,1.0
IFRS_S2_15_C02,IFRS S2,15,10,Strategy,Strategy,"Financial position, financial performance and cash flows","An entity shall disclose information that enables users of general purpose financial reports to understand — (b) the anticipated effects of climate-related risks and opportunities on the entity’s financial position, financial performance and cash flows over the short, medium and long term, taking into consideration how climate-related risks and opportunities are included in the entity’s financial planning (anticipated financial effects).","An entity shall disclose information that enables users of general purpose financial reports to understand: (a) the effects of climate-related risks and opportunities on the entity’s financial position, financial performance and cash flows for the reporting period (current financial effects); and (b) the anticipated effects of climate-related risks and opportunities on the entity’s financial position, financial performance and cash flows over the short, medium and long term, taking into consideration how climate-related risks and opportunities are included in the entity’s financial planning (anticipated financial effects).",(b),mandatory,True,"[""financial_effects""]",medium,1.0,1.0
IFRS_S2_16_C01,IFRS S2,16,10,Strategy,Strategy,"Financial position, financial performance and cash flows","Specifically, an entity shall disclose quantitative and qualitative information about — (a) how climate-related risks and opportunities have affected its financial position, financial performance and cash flows for the reporting period","Specifically, an entity shall disclose quantitative and qualitative information about: (a) how climate-related risks and opportunities have affected its financial position, financial performance and cash flows for the reporting period; (b) the climate-related risks and opportunities identified in paragraph 16(a) for which there is a significant risk of a material adjustment within the next annual reporting period to the carrying amounts of assets and liabilities reported in the related financial statements; (c) how the entity expects its financial position to change over the short, medium and long term, given its strategy to manage climate-related risks and opportunities, taking into consideration: (i) its investment and disposal plans (for example, plans for capital expenditure, major acquisitions and divestments, joint ventures, business transformation, innovation, new business areas, and asset retirements), including plans the entity is not contractually committed to; and (ii) its planned sources of funding to implement its strategy; and (d) how the entity expects its financial performance and cash flows to change over the short, medium and long term, given its strategy to manage climate-related risks and opportunities (for example, increased revenue from products and services aligned with a lower-carbon economy; costs arising from physical damage to assets from climate events; and expenses associated with climate adaptation or mitigation).",(a),mandatory,True,"[""financial_effects""]",medium,1.0,1.0
IFRS_S2_16_C02,IFRS S2,16,10,Strategy,Strategy,"Financial position, financial performance and cash flows","Specifically, an entity shall disclose quantitative and qualitative information about — (b) the climate-related risks and opportunities identified in paragraph 16(a) for which there is a significant risk of a material adjustment within the next annual reporting period to the carrying amounts of assets and liabilities reported in the related financial statements","Specifically, an entity shall disclose quantitative and qualitative information about: (a) how climate-related risks and opportunities have affected its financial position, financial performance and cash flows for the reporting period; (b) the climate-related risks and opportunities identified in paragraph 16(a) for which there is a significant risk of a material adjustment within the next annual reporting period to the carrying amounts of assets and liabilities reported in the related financial statements; (c) how the entity expects its financial position to change over the short, medium and long term, given its strategy to manage climate-related risks and opportunities, taking into consideration: (i) its investment and disposal plans (for example, plans for capital expenditure, major acquisitions and divestments, joint ventures, business transformation, innovation, new business areas, and asset retirements), including plans the entity is not contractually committed to; and (ii) its planned sources of funding to implement its strategy; and (d) how the entity expects its financial performance and cash flows to change over the short, medium and long term, given its strategy to manage climate-related risks and opportunities (for example, increased revenue from products and services aligned with a lower-carbon economy; costs arising from physical damage to assets from climate events; and expenses associated with climate adaptation or mitigation).",(b),mandatory,True,"[""financial_effects"", ""materiality"", ""connected_information""]",medium,1.0,1.0
IFRS_S2_16_C04,IFRS S2,16,10,Strategy,Strategy,"Financial position, financial performance and cash flows","Specifically, an entity shall disclose quantitative and qualitative information about — (c) how the entity expects its financial position to change over the short, medium and long term, given its strategy to manage climate-related risks and opportunities, taking into consideration: — (i) its investment and disposal plans (for example, plans for capital expenditure, major acquisitions and divestments, joint ventures, business transformation, innovation, new business areas, and asset retirements), including plans the entity is not contractually committed to","Specifically, an entity shall disclose quantitative and qualitative information about: (a) how climate-related risks and opportunities have affected its financial position, financial performance and cash flows for the reporting period; (b) the climate-related risks and opportunities identified in paragraph 16(a) for which there is a significant risk of a material adjustment within the next annual reporting period to the carrying amounts of assets and liabilities reported in the related financial statements; (c) how the entity expects its financial position to change over the short, medium and long term, given its strategy to manage climate-related risks and opportunities, taking into consideration: (i) its investment and disposal plans (for example, plans for capital expenditure, major acquisitions and divestments, joint ventures, business transformation, innovation, new business areas, and asset retirements), including plans the entity is not contractually committed to; and (ii) its planned sources of funding to implement its strategy; and (d) how the entity expects its financial performance and cash flows to change over the short, medium and long term, given its strategy to manage climate-related risks and opportunities (for example, increased revenue from products and services aligned with a lower-carbon economy; costs arising from physical damage to assets from climate events; and expenses associated with climate adaptation or mitigation).",(c)>(i),mandatory,True,"[""financial_effects""]",medium,1.0,1.0
IFRS_S2_16_C05,IFRS S2,16,10,Strategy,Strategy,"Financial position, financial performance and cash flows","Specifically, an entity shall disclose quantitative and qualitative information about — (c) how the entity expects its financial position to change over the short, medium and long term, given its strategy to manage climate-related risks and opportunities, taking into consideration: — (ii) its planned sources of funding to implement its strategy","Specifically, an entity shall disclose quantitative and qualitative information about: (a) how climate-related risks and opportunities have affected its financial position, financial performance and cash flows for the reporting period; (b) the climate-related risks and opportunities identified in paragraph 16(a) for which there is a significant risk of a material adjustment within the next annual reporting period to the carrying amounts of assets and liabilities reported in the related financial statements; (c) how the entity expects its financial position to change over the short, medium and long term, given its strategy to manage climate-related risks and opportunities, taking into consideration: (i) its investment and disposal plans (for example, plans for capital expenditure, major acquisitions and divestments, joint ventures, business transformation, innovation, new business areas, and asset retirements), including plans the entity is not contractually committed to; and (ii) its planned sources of funding to implement its strategy; and (d) how the entity expects its financial performance and cash flows to change over the short, medium and long term, given its strategy to manage climate-related risks and opportunities (for example, increased revenue from products and services aligned with a lower-carbon economy; costs arising from physical damage to assets from climate events; and expenses associated with climate adaptation or mitigation).",(c)>(ii),mandatory,True,"[""financial_effects""]",medium,1.0,1.0
IFRS_S2_16_C06,IFRS S2,16,10,Strategy,Strategy,"Financial position, financial performance and cash flows","Specifically, an entity shall disclose quantitative and qualitative information about — (d) how the entity expects its financial performance and cash flows to change over the short, medium and long term, given its strategy to manage climate-related risks and opportunities (for example, increased revenue from products and services aligned with a lower-carbon economy; costs arising from physical damage to assets from climate events; and expenses associated with climate adaptation or mitigation).","Specifically, an entity shall disclose quantitative and qualitative information about: (a) how climate-related risks and opportunities have affected its financial position, financial performance and cash flows for the reporting period; (b) the climate-related risks and opportunities identified in paragraph 16(a) for which there is a significant risk of a material adjustment within the next annual reporting period to the carrying amounts of assets and liabilities reported in the related financial statements; (c) how the entity expects its financial position to change over the short, medium and long term, given its strategy to manage climate-related risks and opportunities, taking into consideration: (i) its investment and disposal plans (for example, plans for capital expenditure, major acquisitions and divestments, joint ventures, business transformation, innovation, new business areas, and asset retirements), including plans the entity is not contractually committed to; and (ii) its planned sources of funding to implement its strategy; and (d) how the entity expects its financial performance and cash flows to change over the short, medium and long term, given its strategy to manage climate-related risks and opportunities (for example, increased revenue from products and services aligned with a lower-carbon economy; costs arising from physical damage to assets from climate events; and expenses associated with climate adaptation or mitigation).",(d),mandatory,True,"[""financial_effects""]",medium,1.0,1.0
IFRS_S2_18_C01,IFRS S2,18,11,Strategy,Strategy,"Financial position, financial performance and cash flows","In preparing disclosures about the anticipated financial effects of a climate-related risk or opportunity, an entity shall — (a) use all reasonable and supportable information that is available to the entity at the reporting date without undue cost or effort","In preparing disclosures about the anticipated financial effects of a climate-related risk or opportunity, an entity shall: (a) use all reasonable and supportable information that is available to the entity at the reporting date without undue cost or effort; and (b) use an approach that is commensurate with the skills, capabilities and resources that are available to the entity for preparing those disclosures.",(a),mandatory,True,"[""financial_effects""]",medium,1.0,1.0
IFRS_S2_18_C02,IFRS S2,18,11,Strategy,Strategy,"Financial position, financial performance and cash flows","In preparing disclosures about the anticipated financial effects of a climate-related risk or opportunity, an entity shall — (b) use an approach that is commensurate with the skills, capabilities and resources that are available to the entity for preparing those disclosures.","In preparing disclosures about the anticipated financial effects of a climate-related risk or opportunity, an entity shall: (a) use all reasonable and supportable information that is available to the entity at the reporting date without undue cost or effort; and (b) use an approach that is commensurate with the skills, capabilities and resources that are available to the entity for preparing those disclosures.",(b),mandatory,True,"[""financial_effects""]",medium,1.0,1.0
IFRS_S2_23_C01,IFRS S2,23,13,Strategy,Strategy,Climate resilience,"In preparing disclosures to meet the requirements in paragraphs 13–22, an entity shall refer to and consider the applicability of cross-industry metric categories, as described in paragraph 29, and industry-based metrics associated with disclosure topics defined in the Industry-based Guidance on Implementing IFRS S2 as described in paragraph 32.","In preparing disclosures to meet the requirements in paragraphs 13–22, an entity shall refer to and consider the applicability of cross-industry metric categories, as described in paragraph 29, and industry-based metrics associated with disclosure topics defined in the Industry-based Guidance on Implementing IFRS S2 as described in paragraph 32.",,mandatory,True,"[""scenario_analysis"", ""metrics"", ""source_guidance""]",medium,1.0,1.0
