report_section,standard,source_authority,paragraph,source_ref,primary_section,all_report_sections,obligation_type,applicability,applies_to_banks,metric_type,related_paragraphs,requirement_text,covered_in_draft,evidence_sentence,missing_data,qa_comment
general_requirements,S1,core_standard,42,S1 ¶42 p.43-45,general_requirements,general_requirements,shall,not_financial_specific,False,,,"If sustainability-related risks and opportunities located in one part of an entity’s general purpose financial reports have implications for information disclosed in other parts, the entity shall include the information necessary for users to assess those implications.",,,,
general_requirements,S1,core_standard,42,S1 ¶42 p.43-45,general_requirements,general_requirements,shall,not_financial_specific,False,,,Coherence also requires an entity to provide information in a way that allows users to relate information about its sustainability-related risks and opportunities to information in the entity’s financial statements.,,,,
general_requirements,S1,core_standard,42,S1 ¶42 p.43-45,general_requirements,general_requirements,shall,not_financial_specific,False,,,"If an entity applies this Standard earlier, it shall disclose that fact and apply IFRS S2 Climate-related Disclosures at the same time.",,,,
general_requirements,S1,core_standard,42,S1 ¶42 p.43-45,general_requirements,general_requirements;governance;strategy;risk_management;metrics_targets,shall,not_financial_specific,False,,,"If an entity uses this transition relief, it shall disclose that fact.",,,,
general_requirements,S1,core_standard,42(a),S1 ¶42(a) p.45-45,general_requirements,general_requirements,shall,not_financial_specific,False,,,"In applying this transition relief, an entity shall report its sustainability-related financial disclosures: at the same time as its next second-quarter or half-year interim general purpose financial report, if the entity is required to provide such an interim report;",,,,
general_requirements,S1,core_standard,42(b),S1 ¶42(b) p.45-45,general_requirements,general_requirements,shall,not_financial_specific,False,,,"In applying this transition relief, an entity shall report its sustainability-related financial disclosures: at the same time as its next second-quarter or half-year interim general purpose financial report, but within nine months of the end of the annual reporting period in which the entity first applies this Standard, if the entity voluntarily provides such an interim report; or",,,,
general_requirements,S1,core_standard,42(c),S1 ¶42(c) p.45-45,general_requirements,general_requirements,shall,not_financial_specific,False,,,"In applying this transition relief, an entity shall report its sustainability-related financial disclosures: within nine months of the end of the annual reporting period in which the entity first applies this Standard, if the entity is not required to and does not voluntarily provide an interim general purpose financial report.",,,,
general_requirements,S1,core_standard,10(c),S1 ¶10(c) p.12-12,strategy,general_requirements;strategy,shall,not_financial_specific,False,,,"explain how the entity defines ‘short term ’, ‘medium term ’ and ‘long term’ and how these definitions are linked to the planning horizons used by the entity for strategic decision-making.",,,,
general_requirements,S1,core_standard,10(b),S1 ¶10(b) p.13-13,strategy,general_requirements;strategy,shall,not_financial_specific,False,,35(a),the sustainability-related risks and opportunities identified in paragraph 35(a) for which there is a significant risk of a material adjustment within the next annual reporting period to the carrying amounts of assets and liabilities reported in the related financial statements;,,,,
general_requirements,S2,core_standard,4,S2 ¶4 p.4-6,general_requirements,general_requirements,shall,not_financial_specific,False,,,"This Standard requires an entity to disclose information about climate-related risks and opportunities that could reasonably be expected to affect the entity ’s cash flows, its access to finance or cost of capital over the short, medium or long term.",,,,
general_requirements,S2,core_standard,8,S2 ¶8 p.8-9,general_requirements,general_requirements,shall,not_financial_specific,False,,,"In identifying the climate-related risks and opportunities that could reasonably be expected to affect an entity’s prospects, the entity shall use all reasonable and supportable information that is available to the entity at the reporting date without undue cost or effort, including information about past events, current conditions and forecasts of future conditions.",,,,
general_requirements,S2,core_standard,8,S2 ¶8 p.8-9,general_requirements,general_requirements,shall,not_financial_specific,False,,,"In identifying the climate-related risks and opportunities that could reasonably be expected to affect an entity’s prospects, the entity shall refer to and consider the applicability of the industry-based disclosure topics defined in the Industry-based Guidance on Implementing IFRS S2.",,,,
general_requirements,S2,core_standard,12(i)(7)(ii),S2 ¶12(i)(7)(ii) p.13-14,general_requirements,general_requirements;risk_management,shall,not_financial_specific,False,,25;B42,"In preparing disclosures to fulfil the requirements in paragraph 25, an entity shall avoid unnecessary duplication in accordance with IFRS S1 (see paragraph B42(b) of IFRS S1).",,,,
general_requirements,S2,core_standard,16(ii)(g)(i),S2 ¶16(ii)(g)(i) p.17-18,general_requirements,general_requirements;metrics_targets,shall,not_financial_specific,False,,29(b);29(c);29(d),"In preparing disclosures to meet the requirements in paragraph 29(b) –(d), an entity shall use all reasonable and supportable information that is available to the entity at the reporting date without undue cost or effort.",,,,
general_requirements,S2,core_standard,16(ii)(g)(i),S2 ¶16(ii)(g)(i) p.17-18,general_requirements,general_requirements;metrics_targets,shall,not_financial_specific,False,,29(b);29(c);29(d);29(e);29(f);29(g);B64;B65,"In preparing disclosures to meet the requirements in paragraph 29(b) –(g), an entity shall refer to paragraphs B64–B65.",,,,
general_requirements,S2,core_standard,44,S2 ¶44 p.44-45,general_requirements,general_requirements,shall,not_financial_specific,False,,,An entity shall apply this Standard for annual reporting periods beginning on or after 1 January 2024.,,,,
general_requirements,S2,core_standard,44,S2 ¶44 p.44-45,general_requirements,general_requirements,shall,not_financial_specific,False,,,"If an entity applies this Standard earlier, it shall disclose that fact and apply IFRS S1 General Requirements for Disclosure of Sustainability-related Financial Information at the same time.",,,,
general_requirements,S2,core_standard,44(b),S2 ¶44(b) p.45-45,general_requirements,general_requirements,shall,not_financial_specific,False,,C1A,An entity shall apply the amendments listed in paragraph C1A for annual reporting periods beginning on or after 1 January 2027.,,,,
general_requirements,S2,core_standard,44(b),S2 ¶44(b) p.45-45,general_requirements,general_requirements,shall,not_financial_specific,False,,,"If an entity applies these amendments earlier, it shall disclose that fact.",,,,
general_requirements,S2,core_standard,44(b),S2 ¶44(b) p.45-46,general_requirements,general_requirements,shall,not_financial_specific,False,,C3,"For the purposes of applying paragraphs C3 –C5, the date of initial application is the beginning of the annual reporting period in which an entity first applies this Standard.",,,,
general_requirements,S2,core_standard,44(b),S2 ¶44(b) p.45-46,general_requirements,general_requirements,shall,not_financial_specific,False,,,An entity is not required to provide the disclosures specified in this Standard for any period before the date of initial application.,,,,
general_requirements,S2,core_standard,44(b),S2 ¶44(b) p.45-46,general_requirements,general_requirements,shall,not_financial_specific,False,,,"Accordingly, an entity is not required to disclose comparative information in the first annual reporting period in which it applies this Standard.",,,,
general_requirements,S2,core_standard,44(b),S2 ¶44(b) p.45-46,general_requirements,general_requirements;metrics_targets,shall,general_financial_sector,True,,29(a);29(a)(vi)(2);B58,"an entity is not required to disclose its Scope 3 greenhouse gas emissions (see paragraph 29(a)) which includes, if the entity participates in asset management, commercial banking or insurance activities, the additional information about its financed emissions (see paragraph 29(a)(vi)(2) and paragraphs B58–B63A).",,,,
general_requirements,S2,core_standard,44(a),S2 ¶44(a) p.46-46,general_requirements,general_requirements;metrics_targets,shall,not_financial_specific,False,,29(a)(ii);B24;B21,if the entity has changed how it measures greenhouse gas emissions as a result of applying the relief in paragraphs 29(a)(ii) and B24 or paragraphs B21–B22—it shall adjust the comparative information as if it had changed how it measures greenhouse gas emissions in that preceding period;,,,,
general_requirements,S2,core_standard,40(b)(ii)(c),S2 ¶40(b)(ii)(c) p.41-42,metrics_targets,general_requirements;metrics_targets,shall,not_financial_specific,False,,29(b)(g),"In preparing disclosures to fulfil the requirements in paragraph 29(b)–(g), an entity shall: (e) consider the connections between the information disclosed to fulfil the requirements in paragraph 29(b) –(g) with the information disclosed in the related financial statements, in accordance with paragraph 21(b)(ii) of IFRS S1.",,,,
general_requirements,S2,core_standard,42,S2 ¶42 p.42-44,metrics_targets,general_requirements;metrics_targets,shall,not_financial_specific,False,,50,"If the metric has been developed by the entity to measure progress towards a target, the entity shall disclose information about that metric in accordance with paragraph 50 of IFRS S1.",,,,
